Energy,O_XANES
513.1781431529644,0.005660512039704143
513.1981431529643,0.005685586982364009
513.2181531529643,0.005710661454317244
513.2381531529643,0.005735703365656395
513.2581531529643,0.005760717442756216
513.2781531529644,0.005785695115000814
513.2981531529643,0.005810627069056564
513.3181531529643,0.005835503280950685
513.3381531529643,0.005860313046201392
513.3581531529643,0.005885045031610676
513.3781531529643,0.005909687297037758
513.3981531529644,0.00593422736324208
513.4181531529644,0.005958652255861396
513.4381531529643,0.005982948571558396
513.4581531529643,0.00600710252138844
513.4781531529643,0.006031100021555273
513.4981531529643,0.006054926738429287
513.5181531529643,0.006078568178745438
513.5381531529644,0.006102009754395255
513.5581531529643,0.006125236863202804
513.5781531529643,0.006148234964710711
513.5981531529643,0.006170989671163429
513.6181531529643,0.006193486809763015
513.6381531529643,0.006215712521497479
513.6581531529644,0.006237653342834507
513.6781531529643,0.006259296282636848
513.6981531529643,0.0062806288986686646
513.7181531529643,0.006301639385043115
513.7381631529643,0.006322326902008737
513.7581631529644,0.0063426604794047095
513.7781631529643,0.006362641083634134
513.7981631529643,0.0063822602038124876
513.8181631529643,0.006401510333648621
513.8381631529643,0.006420385009743479
513.8581631529643,0.006438878895164771
513.8781631529644,0.006456987820870003
513.8981631529643,0.006474708829746374
513.9181631529643,0.0064920402187421235
513.9381631529643,0.006508981584609439
513.9581631529643,0.006525533838252354
513.9781631529643,0.006541699244132911
513.9981631529644,0.0065574814229152865
514.0181631529643,0.006572885363342555
514.0381631529643,0.006587917432475331
514.0581631529643,0.006602585362180701
514.0781631529643,0.006616898238044614
514.0981631529643,0.006630866506934987
514.1181631529644,0.006644501906165782
514.1381631529644,0.006657817473900931
514.1581631529643,0.006670827481015363
514.1781631529643,0.006683547408935843
514.1981631529643,0.006695993885884041
514.2181631529643,0.006708184634832463
514.2381631529643,0.006720138408601673
514.2581631529644,0.006731874923693897
514.2781731529643,0.006743420509236273
514.2981731529643,0.006754785068073969
514.3181731529643,0.006765996566018701
514.3381731529643,0.006777077811848077
514.3581731529644,0.006788052170461378
514.3781731529643,0.006798943479911902
514.3981731529643,0.00680977596073713
514.4181731529643,0.006820574108898718
514.4381731529643,0.006831362621172232
514.4581731529643,0.006842166287378125
514.4781731529644,0.006853009895461684
514.4981731529643,0.006863918136923781
514.5181731529643,0.006874915529111481
514.5381731529643,0.0068860262966359085
514.5581731529643,0.006897274311886957
514.5781731529643,0.006908682984362695
514.5981731529644,0.006920275191872233
514.6181731529643,0.0069320731976753635
514.6381731529643,0.006944098583053038
514.6581731529643,0.006956372156384533
514.6781731529643,0.0069689139212005865
514.6981731529643,0.006981742991232964
514.7181731529644,0.006994877540468292
514.7381731529644,0.0070083347629829405
514.7581731529643,0.007022130833904253
514.7781731529643,0.007036280868337494
514.7981731529643,0.007050798900117653
514.8181831529644,0.007065705365443883
514.8381831529643,0.007080997201403758
514.8581831529643,0.007096692427812449
514.8781831529643,0.0071128005760319815
514.8981831529643,0.007129330077000129
514.9181831529643,0.007146288241420124
514.9381831529644,0.00716368129381846
514.9581831529644,0.007181514399051363
514.9781831529643,0.007199791701915526
514.9981831529643,0.007218516346692816
515.0181831529643,0.007237690546581282
515.0381831529643,0.007257315606397164
515.0581831529643,0.007277392008648279
515.0781831529644,0.007297919453562063
515.0981831529643,0.007318896929891843
515.1181831529643,0.007340322785758849
515.1381831529643,0.0073621948027711055
515.1581831529643,0.007384510244242115
515.1781831529643,0.0074072659831586896
515.1981831529644,0.007430458531133093
515.2181831529643,0.0074540841640618905
515.2381831529643,0.007478138969532329
515.2581831529643,0.007502618942349049
515.2781831529643,0.007527520070279056
515.2981831529643,0.0075528384166792485
515.3181831529644,0.007578570198639863
515.3381931529643,0.007604725041936097
515.3581931529643,0.007631273549872274
515.3781931529643,0.007658225854870331
515.3981931529643,0.007685579566925073
515.4181931529644,0.007713332820166662
515.4381931529643,0.007741484355950234
515.4581931529643,0.007770033565354305
515.4781931529643,0.0077989805579358265
515.4981931529643,0.00782832620187897
515.5181931529643,0.007858072193916155
515.5381931529644,0.007888221077417082
515.5581931529643,0.007918776297299084
515.5781931529643,0.007949742208262153
515.5981931529643,0.007981124136561277
515.6181931529643,0.008012928359233376
515.6381931529643,0.00804516215071666
515.6581931529643,0.008077833766534454
515.6781931529644,0.008110952458798702
515.6981931529643,0.008144528447204598
515.7181931529643,0.008178572947043083
515.7381931529643,0.008213098104817622
515.7581931529643,0.008248117023292152
515.7781931529643,0.008283643692581923
515.7981931529644,0.008319692965223465
515.8181931529643,0.008356280517933433
515.8381931529643,0.008393422813842292
515.8581931529643,0.008431137038965057
515.8782031529643,0.008469460351783174
515.8982031529644,0.008508372887792949
515.9182031529643,0.008547912674755615
515.9382031529643,0.008588099184097961
515.9582031529643,0.00862895227045543
515.9782031529643,0.008670492131863224
515.9982031529643,0.0087127391973781
516.0182031529644,0.00875571402658921
516.0382031529643,0.00879943728530781
516.0582031529643,0.008843929608512522
516.0782031529643,0.008889211514203469
516.0982031529643,0.008935303323784572
516.1182031529643,0.008982225077660876
516.1382031529644,0.009029996410582553
516.1582031529643,0.009078636513557288
516.1782031529643,0.009128163976804307
516.1982031529643,0.009178596745699505
516.2182031529643,0.009229952016253488
516.2382031529643,0.009282246113612995
516.2582031529644,0.009335494451676616
516.2782031529644,0.009389711420547434
516.2982031529643,0.00944491031797619
516.3182031529643,0.009501103229588475
516.3382031529643,0.00955830097657769
516.3582031529643,0.009616513052927522
516.3782031529643,0.00967574752907544
516.3982031529644,0.009736010997730958
516.4182131529643,0.00979733932443541
516.4382131529643,0.009859674680020547
516.4582131529643,0.009923049179492768
516.4782131529644,0.009987462803753004
516.4982131529644,0.010052913796225313
516.5182131529643,0.010119398551000011
516.5382131529643,0.010186911600507617
516.5582131529643,0.010255445588086198
516.5782131529643,0.01032499124022534
516.5982131529643,0.010395537307470256
516.6182131529644,0.010467070593851876
516.6382131529643,0.010539575891634748
516.6582131529643,0.010613036017935366
516.6782131529643,0.010687431795072144
516.6982131529643,0.010762742040408946
516.7182131529643,0.010838943596901528
516.7382131529644,0.010916011342210812
516.7582131529643,0.010993918146154278
516.7782131529643,0.01107263501080356
516.7982131529643,0.01115213098635524
516.8182131529643,0.011232373290296792
516.8382131529643,0.011313327281354021
516.8582131529644,0.01139495653729455
516.8782131529643,0.011477222891140566
516.8982131529643,0.01156008649343955
516.9182131529643,0.011643505860559521
516.9382231529643,0.0117274800327738
516.9582231529644,0.011811880473347572
516.9782231529643,0.011896703040358817
516.9982231529643,0.01198190036522353
517.0182231529643,0.012067423790282257
517.0382231529643,0.012153223451314463
517.0582231529643,0.012239248346312735
517.0782231529644,0.012325446418434425
517.0982231529644,0.012411764676192724
517.1182231529643,0.012498149224741765
517.1382231529643,0.012584545395339177
517.1582231529643,0.0126708978207489
517.1782231529643,0.012757150542120338
517.1982231529643,0.012843247056201027
517.2182231529644,0.012929130482852278
517.2382231529643,0.013014743570507276
517.2582231529643,0.013100028865314268
517.2782231529643,0.013184928762517402
517.2982231529643,0.013269385589893597
517.3182231529643,0.013353341723728377
517.3382231529644,0.013436739674072109
517.3582231529643,0.013519522139714763
517.3782231529643,0.013601632119668645
517.3982231529643,0.013683013004041168
517.4182231529643,0.013763608638703453
517.4382231529643,0.013843363385975064
517.4582231529644,0.013922222221476526
517.4782331529643,0.014000169511434162
517.4982331529643,0.014077073769865469
517.5182331529643,0.014152921371637473
517.5382331529643,0.014227660401248348
517.5582331529644,0.014301239907529684
517.5782331529643,0.014373609868863711
517.5982331529643,0.014444721313943207
517.6182331529643,0.014514526390367655
517.6382331529643,0.014582978305520434
517.6582331529643,0.014650031436013781
517.6782331529644,0.01471564138152596
517.6982331529643,0.014779764947773336
517.7182331529643,0.014842360176148645
517.7382331529643,0.014903386420308905
517.7582331529643,0.014962804259896658
517.7782331529643,0.015020575644096807
517.7982331529643,0.015076663810354673
517.8182331529644,0.015131033316847065
517.8382331529643,0.015183650110951978
517.8582331529643,0.015234481442444374
517.8782331529643,0.0152834959045941
517.8982331529643,0.015330663415936262
517.9182331529643,0.015375955273743597
517.9382331529644,0.015419344106003145
517.9582331529643,0.01546080383663703
517.9782331529643,0.015500309719342343
517.9982331529643,0.015537838296921425
518.0182431529643,0.01557338482790295
518.0382431529644,0.015606892818798726
518.0582431529643,0.01563836098458759
518.0782431529643,0.015667771070453758
518.0982431529643,0.015695106000644752
518.1182431529643,0.01572034998557255
518.1382431529643,0.01574348845795603
518.1582431529644,0.01576450808248652
518.1782431529643,0.015783396670382206
518.1982431529643,0.015800143309481138
518.2182431529643,0.015814738210513178
518.2382431529643,0.01582717283722395
518.2582431529643,0.01583743974629673
518.2782431529644,0.015845532711038692
518.2982431529643,0.015851446626857973
518.3182431529643,0.015855177561014205
518.3382431529643,0.015856722701781373
518.3582431529643,0.01585608048051401
518.3782431529643,0.015853250348948623
518.3982431529644,0.01584823302043484
518.4182431529644,0.015841030241573514
518.4382431529643,0.01583164497258283
518.4582431529643,0.015820081323364796
518.4782431529643,0.015806344558035455
518.4982431529643,0.015790441063426204
518.5182431529643,0.01577237839485361
518.5382531529643,0.015752154608826563
518.5582531529643,0.015729799914777153
518.5782531529643,0.015705315711761064
518.5982531529643,0.01567871422989639
518.6182531529644,0.015650008907314654
518.6382531529644,0.01561921428889198
518.6582531529643,0.015586346141711576
518.6782531529643,0.015551421408367605
518.6982531529643,0.015514458204053035
518.7182531529643,0.015475475787611919
518.7382531529643,0.015434494643407936
518.7582531529644,0.015391536378936175
518.7782531529643,0.015346623818899315
518.7982531529643,0.015299780889192694
518.8182531529643,0.01525103268517431
518.8382531529643,0.015200405425633631
518.8582531529643,0.015147926444684524
518.8782531529644,0.015093624162638576
518.8982531529643,0.01503752817108616
518.9182531529643,0.014979669012852845
518.9382531529643,0.014920078374998027
518.9582531529643,0.014858788870581795
518.9782531529643,0.014795834163832263
518.9982531529644,0.01473124888508716
519.0182531529643,0.014665068594474898
519.0382531529643,0.01459732973891785
519.0582531529643,0.014528069640205882
519.0782631529643,0.01445729069855611
519.0982631529644,0.014385102712189212
519.1182631529643,0.014311510321234223
519.1382631529643,0.01423655395995765
519.1582631529643,0.014160274750344658
519.1782631529643,0.01408271440186518
519.1982631529643,0.014003915240216115
519.2182631529644,0.013923920141114545
519.2382631529644,0.013842772443387876
519.2582631529643,0.013760515956435694
519.2782631529643,0.013677194888380562
519.2982631529643,0.013592853797640024
519.3182631529643,0.013507537569006288
519.3382631529643,0.013421291338388819
519.3582631529644,0.013334160443731383
519.3782631529643,0.013246190413585565
519.3982631529643,0.013157426873248982
519.4182631529643,0.013067915524520936
519.4382631529643,0.012977702147047552
519.4582631529643,0.01288683244561217
519.4782631529644,0.012795352116020382
519.4982631529643,0.012703306717011916
519.5182631529643,0.012610741703399738
519.5382631529643,0.012517702336562929
519.5582631529643,0.012424233664834904
519.5782631529643,0.01233038048312435
519.5982631529644,0.012236187299087889
519.6182731529643,0.012141650985978804
519.6382731529643,0.012046909893166745
519.6582731529643,0.01195196028976091
519.6782731529643,0.011856845209220613
519.6982731529644,0.011761607239214024
519.7182731529643,0.011666288505370062
519.7382731529643,0.011570930642524834
519.7582731529643,0.011475574751255775
519.7782731529643,0.011380261424344524
519.7982731529643,0.011285030666376764
519.8182731529644,0.01118992192242309
519.8382731529643,0.0110949740284558
519.8582731529643,0.011000225230635754
519.8782731529643,0.010905713118569575
519.8982731529643,0.010811474670678245
519.9182731529643,0.010717546185073276
519.9382731529643,0.010623963303463676
519.9582731529644,0.010530760989107513
519.9782731529643,0.010437973518538136
519.9982731529643,0.010345634456841163
520.0182731529643,0.010253776681287676
520.0382731529643,0.010162432345807387
520.0582731529643,0.010071632876233697
520.0782731529644,0.00998140896480003
520.0982731529643,0.009891790581501926
520.1182731529643,0.009802806948237876
520.1382831529643,0.00971444255326987
520.1582831529643,0.009626813411326334
520.1782831529644,0.009539902182606875
520.1982831529643,0.009453735062585318
520.2182831529643,0.009368337462260113
520.2382831529643,0.009283734048483951
520.2582831529643,0.009199948695741726
520.2782831529643,0.009117004501747456
520.2982831529644,0.009034923771847446
520.3182831529643,0.008953728054525035
520.3382831529643,0.008873438073138751
520.3582831529643,0.008794073784905558
520.3782831529643,0.008715654319654821
520.3982831529643,0.008638198049239536
520.4182831529644,0.00856172251357152
520.4382831529643,0.008486244478472401
520.4582831529643,0.008411779889160927
520.4782831529643,0.008338343901688867
520.4982831529643,0.008265950834149499
520.5182831529643,0.008194614248304822
520.5382831529644,0.008124346849694153
520.5582831529643,0.008055160594602404
520.5782831529643,0.007987066607682383
520.5982831529643,0.007920075208105731
520.6182831529643,0.00785419591823501
520.6382831529643,0.007789437482294787
520.6582831529643,0.007725807847614569
520.6782931529643,0.007663283222924874
520.6982931529643,0.0076019324179353726
520.7182931529643,0.007541729551711219
520.7382931529643,0.007482679451693944
520.7582931529644,0.007424786163132622
520.7782931529644,0.007368053018380875
520.7982931529643,0.0073124825852596935
520.8182931529643,0.007258076669438359
520.8382931529643,0.00720483639962358
520.8582931529643,0.0071527621725054995
520.8782931529643,0.007101853668928397
520.8982931529644,0.007052109890962016
520.9182931529643,0.007003529164949971
520.9382931529643,0.006956109139193368
520.9582931529643,0.006909846851886876
520.9782931529643,0.006864738671245869
520.9982931529643,0.0068207803749079825
521.0182931529644,0.00677796714667353
521.0382931529643,0.0067362935465752165
521.0582931529643,0.006695753614651824
521.0782931529643,0.006656340825732974
521.0982931529643,0.0066180481556327485
521.1182931529643,0.0065808680360106946
521.1382931529644,0.006544792422937198
521.1582931529643,0.006509812817293039
521.1782931529643,0.006475920268556322
521.1982931529643,0.006443105408697027
521.2183031529643,0.006411342782471087
521.2383031529644,0.006380654007488561
521.2583031529643,0.006351012399645205
521.2783031529643,0.006322407053603834
521.2983031529643,0.006294826774859181
521.3183031529643,0.0062682600401899585
521.3383031529643,0.0062426950436209085
521.3583031529644,0.006218119717109029
521.3783031529643,0.00619452175742723
521.3983031529643,0.006171888616621476
521.4183031529643,0.006150207556382992
521.4383031529643,0.006129465621690168
521.4583031529643,0.006109649712551714
521.4783031529644,0.006090746562400545
521.4983031529644,0.006072742771089354
521.5183031529643,0.006055624820625645
521.5383031529643,0.006039379094392167
521.5583031529643,0.006023991844251864
521.5783031529643,0.006009449301092004
521.5983031529643,0.005995737585803136
521.6183031529644,0.005982842815202035
521.6383031529643,0.005970751042177979
521.6583031529643,0.00595944829436581
521.6783031529643,0.005948920588996527
521.6983031529643,0.005939153947245345
521.7183031529643,0.005930134394839377
521.7383131529643,0.005921844016613632
521.7583131529643,0.005914277120401251
521.7783131529643,0.005907415505772975
521.7983131529643,0.00590124530526638
521.8183131529643,0.005895752686522269
521.8383131529644,0.0058909238918284056
521.8583131529643,0.005886745204469639
521.8783131529643,0.005883202970631491
521.8983131529643,0.0058802836049424625
521.9183131529643,0.00587797359541643
521.9383131529643,0.005876259493768426
521.9583131529644,0.005875127935611836
521.9783131529643,0.005874565617610069
521.9983131529643,0.005874559329434095
522.0183131529643,0.005875095936481969
522.0383131529643,0.0058761623829904795
522.0583131529643,0.005877745700791541
522.0783131529644,0.005879833005646002
522.0983131529644,0.005882411468164857
522.1183131529643,0.005885468374937553
522.1383131529643,0.005888991064240231
522.1583131529643,0.005892966979376144
522.1783131529643,0.005897383625462362
522.1983131529643,0.005902228585172557
522.2183131529644,0.005907489518115865
522.2383131529643,0.005913154160799016
522.2583131529643,0.005919210320496044
522.2783231529643,0.005925649188276904
522.2983231529643,0.005932452249212591
522.3183231529644,0.005939610651260754
522.3383231529643,0.00594711246673735
522.3583231529643,0.005954945823516001
522.3783231529643,0.005963098920106605
522.3983231529643,0.005971560003530703
522.4183231529643,0.005980317374150466
522.4383231529644,0.005989359388894944
522.4583231529643,0.005998674451684709
522.4783231529643,0.006008251011562494
522.4983231529643,0.006018077564686268
522.5183231529643,0.006028142643182639
522.5383231529643,0.006038434821946423
522.5583231529644,0.006048942715042524
522.5783231529643,0.006059654965395227
522.5983231529643,0.00607056025494529
522.6183231529643,0.006081647295092605
522.6383231529643,0.006092904812414696
522.6583231529643,0.006104321574787844
522.6783231529644,0.006115886362832691
522.6983231529643,0.006127587987115909
522.7183231529643,0.0061394152704193974
522.7383231529643,0.00615135705591318
522.7583231529643,0.0061634022024701085
522.7783231529643,0.00617553958302847
522.7983231529643,0.006187758083359355
522.8183331529643,0.00620005276111874
522.8383331529643,0.006212400228328876
522.8583331529643,0.006224795529954555
522.8783331529643,0.006237227588922179
522.8983331529644,0.006249685337881917
522.9183331529644,0.006262157714578572
522.9383331529643,0.006274633661797575
522.9583331529643,0.00628710213429677
522.9783331529643,0.006299552085932679
522.9983331529643,0.006311972481901889
523.0183331529643,0.0063243522921957954
523.0383331529644,0.006336680498174935
523.0583331529643,0.006348946083937906
523.0783331529643,0.0063611380519943755
523.0983331529643,0.006373245408427127
523.1183331529643,0.006385257180590786
523.1383331529643,0.006397162409430194
523.1583331529644,0.006408950154742775
523.1783331529643,0.006420609497392689
523.1983331529643,0.0064321295480705126
523.2183331529643,0.006443499439818508
523.2383331529643,0.006454708341181794
523.2583331529643,0.006465745459889007
523.2783331529644,0.006476600045657221
523.2983331529643,0.006487261391440529
523.3183331529643,0.0064977188434760715
523.3383431529643,0.006507966871728135
523.3583431529643,0.0065179847095869535
523.3783431529644,0.006527767063632314
523.3983431529643,0.006537303551511001
523.4183431529643,0.006546583880165781
523.4383431529643,0.006555597840327226
523.4583431529643,0.006564335324750985
523.4783431529643,0.0065727863441915274
523.4983431529644,0.006580941011080112
523.5183431529643,0.006588789566744256
523.5383431529643,0.006596322390640745
523.5583431529643,0.00660353000347536
523.5783431529643,0.006610403073416686
523.5983431529643,0.00661693243960437
523.6183431529644,0.006623109096801799
523.6383431529644,0.006628924234962164
523.6583431529643,0.006634369226485524
523.6783431529643,0.006639435642998488
523.6983431529643,0.0066441152761039035
523.7183431529643,0.006648400130003475
523.7383431529643,0.006652282439545115
523.7583431529644,0.00665575467391038
523.7783431529643,0.006658809563615836
523.7983431529643,0.006661440095458597
523.8183431529643,0.006663639518956571
523.8383431529643,0.0066654013638123635
523.8583431529643,0.00666671944235363
523.8783531529643,0.006667588218968046
523.8983531529643,0.006668001217377943
523.9183531529643,0.006667953719911478
523.9383531529643,0.0066674407907374375
523.9583531529643,0.006666457804920677
523.9783531529644,0.006665000484755802
523.9983531529643,0.006663064893740928
524.0183531529643,0.006660647446411727
524.0383531529643,0.0066577449024550804
524.0583531529643,0.006654354394948601
524.0783531529643,0.006650473411793583
524.0983531529644,0.006646099826915018
524.1183531529643,0.006641231869892861
524.1383531529643,0.0066358681593842485
524.1583531529643,0.006630007686641713
524.1783531529643,0.0066236498266794295
524.1983531529643,0.006616794333729525
524.2183531529644,0.006609441365918868
524.2383531529644,0.006601591438972134
524.2583531529643,0.006593245478394071
524.2783531529643,0.006584404767504675
524.2983531529643,0.006575070985915786
524.3183531529643,0.0065652461944003685
524.3383531529643,0.006554932828649233
524.3583531529644,0.006544133691749237
524.3783531529643,0.006532851957865358
524.3983631529643,0.006521085161983587
524.4183631529643,0.006508848989468584
524.4383631529643,0.006496141911478026
524.4583631529644,0.006482968527456818
524.4783631529643,0.006469333786635856
524.4983631529643,0.006455242951656613
524.5183631529643,0.006440701621522172
524.5383631529643,0.006425715710900406
524.5583631529643,0.006410291437870379
524.5783631529644,0.006394435315544926
524.5983631529643,0.006378154152673008
524.6183631529643,0.006361455027936085
524.6383631529643,0.006344345299261749
524.6583631529643,0.006326832569961979
524.6783631529643,0.006308924693116355
524.6983631529644,0.006290629756011371
524.7183631529643,0.006271956064922212
524.7383631529643,0.006252912134595281
524.7583631529643,0.006233506696813065
524.7783631529643,0.006213748645730648
524.7983631529643,0.006193647069370829
524.8183631529644,0.006173211199695041
524.8383631529643,0.00615245042930016
524.8583631529643,0.00613137428766019
524.8783631529643,0.006109992427400181
524.8983631529643,0.006088314610840064
524.9183631529643,0.006066350701036422
524.9383731529643,0.006044099458134689
524.9583731529643,0.006021593166062437
524.9783731529643,0.005998830851779445
524.9983731529643,0.005975822656662401
525.0183731529643,0.005952578766245519
525.0383731529644,0.005929109384633758
525.0583731529644,0.00590542473910948
525.0783731529643,0.005881535062707853
525.0983731529643,0.005857450579460667
525.1183731529643,0.005833181500296443
525.1383731529643,0.0058087380111305565
525.1583731529643,0.005784130259694991
525.1783731529644,0.005759368353031255
525.1983731529643,0.005734462340221464
525.2183731529643,0.005709422206881541
525.2383731529643,0.005684257868396076
525.2583731529643,0.005658979156543288
525.2783731529643,0.00563359581430372
525.2983731529644,0.005608117497664645
525.3183731529643,0.005582553748255155
525.3383731529643,0.005556914005734358
525.3583731529643,0.005531207587615948
525.3783731529643,0.005505443693085867
525.3983731529643,0.005479631391339518
525.4183731529644,0.005453779618585806
525.4383731529643,0.00542789717219963
525.4583731529643,0.00540199270623997
525.4783831529643,0.005376061763284374
525.4983831529643,0.005350138621886244
525.5183831529644,0.005324218523357812
525.5383831529643,0.005298309506511942
525.5583831529643,0.005272419448683294
525.5783831529643,0.005246556062024863
525.5983831529643,0.0052207268920266515
525.6183831529643,0.00519493931092305
525.6383831529644,0.005169200524406432
525.6583831529643,0.0051435175605233285
525.6783831529643,0.005117897274586996
525.6983831529643,0.0050923463426238635
525.7183831529643,0.0050668712680266076
525.7383831529643,0.0050414783708618086
525.7583831529644,0.005016173797267313
525.7783831529644,0.004990963510851986
525.7983831529643,0.004965853296924093
525.8183831529643,0.004940848760135037
525.8383831529643,0.004915955328032607
525.8583831529643,0.004891178244667965
525.8783831529643,0.004866522580855721
525.8983831529644,0.0048419932266085255
525.9183831529643,0.004817594893016463
525.9383831529643,0.0047933321148005675
525.9583831529643,0.004769209253120934
525.9783831529643,0.004745230493685503
525.9983931529644,0.004721387971707685
526.0183931529643,0.004697709351095809
526.0383931529643,0.004674186354152662
526.0583931529643,0.004650822479679492
526.0783931529643,0.004627621055009995
526.0983931529643,0.004604585247756596
526.1183931529644,0.0045817180570609925
526.1383931529643,0.004559022320161344
526.1583931529643,0.00453650071224267
526.1783931529643,0.004514155754308625
526.1983931529643,0.0044919898053418575
526.2183931529643,0.004470005073977854
526.2383931529644,0.00444820361055023
526.2583931529643,0.004426587322348728
526.2783931529643,0.004405157963980642
526.2983931529643,0.004383917148382845
526.3183931529643,0.004362866344396242
526.3383931529643,0.004342006882515293
526.3583931529644,0.0043213399489165265
526.3783931529643,0.004300866604757146
526.3983931529643,0.004280587769764179
526.4183931529643,0.00426050424449663
526.4383931529643,0.004240616698003178
526.4583931529643,0.004220925675363349
526.4783931529644,0.004201431602380523
526.4983931529644,0.004182134790477393
526.5183931529643,0.004163035436663748
526.5384031529643,0.004144124227430561
526.5584031529643,0.004125420033850273
526.5784031529643,0.004106913239236005
526.5984031529644,0.0040886036185626045
526.6184031529643,0.004070490845964019
526.6384031529643,0.004052574509976231
526.6584031529643,0.004034854105634901
526.6784031529643,0.0040173290380523695
526.6984031529643,0.003999998636951846
526.7184031529644,0.003982862150646729
526.7384031529643,0.00396591874991583
526.7584031529643,0.003949167535701579
526.7784031529643,0.003932607540795512
526.7984031529643,0.003916237731344334
526.8184031529643,0.0039000570188325034
526.8384031529644,0.0038840642513577974
526.8584031529643,0.0038682582283751333
526.8784031529643,0.003852637700151861
526.8984031529643,0.00383720136356495
526.9184031529643,0.0038219478805592796
526.9384031529643,0.0038068758708928877
526.9584031529644,0.0037919839231818986
526.9784031529643,0.003777270588170261
526.9984031529643,0.0037627343899557476
527.0184031529643,0.0037483738294056684
527.0384031529643,0.0037341873847886757
527.0584031529643,0.0037201735172484444
527.0784131529643,0.003706323782086096
527.0984131529643,0.003692650460386826
527.1184131529643,0.0036791450091642245
527.1384131529643,0.003665805839691649
527.1584131529643,0.0036526313658384883
527.1784131529644,0.0036396199963066784
527.1984131529643,0.00362677014174626
527.2184131529643,0.003614080216902623
527.2384131529643,0.003601548645248089
527.2584131529643,0.0035891738554352467
527.2784131529643,0.0035769542903192728
527.2984131529643,0.0035648884008087564
527.3184131529644,0.0035529746580408987
527.3384131529643,0.0035412115471579963
527.3584131529643,0.003529597573355472
527.3784131529643,0.0035181312622296545
527.3984131529643,0.003506811162595749
527.4184131529643,0.0034956358399942985
527.4384131529644,0.0034846038936789175
527.4584131529643,0.003473713941045595
527.4784131529643,0.003462964634179251
527.4984131529643,0.0034523546490071505
527.5184131529643,0.0034418826903904612
527.5384131529643,0.0034315474937321117
527.5584131529644,0.003421347826876929
527.5784131529643,0.0034112824887312415
527.5984231529643,0.003401345378361842
527.6184231529643,0.0033915452847862186
527.6384231529643,0.0033818761106288297
527.6584231529644,0.003372336786292972
527.6784231529643,0.003362926273232375
527.6984231529643,0.0033536435721162475
527.7184231529643,0.0033444877147652337
527.7384231529643,0.0033354577679085688
527.7584231529643,0.003326552832491729
527.7784231529644,0.003317772046086987
527.7984231529643,0.0033091145778161874
527.8184231529643,0.0033005796336757066
527.8384231529643,0.0032921664497227716
527.8584231529643,0.0032838743004782213
527.8784231529643,0.003275702491411524
527.8984231529644,0.003267650362907974
527.9184231529644,0.0032597172881473607
527.9384231529643,0.0032519026741665243
527.9584231529643,0.003244205955235815
527.9784231529643,0.003236626604495126
527.9984231529643,0.003229164120323311
528.0184231529643,0.003221818038202072
528.0384231529644,0.0032145879206812904
528.0584231529643,0.0032074733599576984
528.0784231529643,0.0032004739780668685
528.0984231529643,0.003193589427411505
528.1184231529643,0.0031868193882668735
528.1384331529644,0.003180160270044005
528.1584331529643,0.003173618458012996
528.1784331529643,0.003167190361684445
528.1984331529643,0.003160875768505002
528.2184331529643,0.003154674488578664
528.2384331529643,0.0031485863611400255
528.2584331529644,0.0031426112471607866
528.2784331529643,0.003136749028216808
528.2984331529643,0.003130999612881154
528.3184331529643,0.0031253629296466917
528.3384331529643,0.003119838926967497
528.3584331529643,0.003114427573992579
528.3784331529644,0.0031091288597041595
528.3984331529643,0.003103942789674239
528.4184331529643,0.003098869391094836
528.4384331529643,0.0030939087040245047
528.4584331529643,0.003089060787143742
528.4784331529643,0.003084325714614132
528.4984331529644,0.0030797035707464254
528.5184331529643,0.0030751944570494762
528.5384331529643,0.003070798486040397
528.5584331529643,0.0030665157838508606
528.5784331529643,0.0030623464835410215
528.5984331529643,0.003058290728644912
528.6184331529644,0.0030543486726231344
528.6384331529644,0.0030505204758017462
528.6584331529643,0.003046806305995701
528.6784431529643,0.0030432045567177217
528.6984431529643,0.0030397190096387522
528.7184431529644,0.0030363480146685827
528.7384431529644,0.003033091750023492
528.7584431529643,0.003029950399364788
528.7784431529643,0.0030269241430020064
528.7984431529643,0.003024013160232931
528.8184431529643,0.003021217626978804
528.8384431529643,0.003018537717452335
528.8584431529644,0.0030159735979730174
528.8784431529643,0.0030135254306196567
528.8984431529643,0.003011193365788682
528.9184431529643,0.0030089775493512562
528.9384431529643,0.003006878113886318
528.9584431529643,0.0030048951820977427
528.9784431529644,0.003003028863056174
528.9984431529643,0.0030012792527666482
529.0184431529643,0.002999646426897122
529.0384431529643,0.0029981304505505737
529.0584431529643,0.002996731364592546
529.0784431529643,0.002995449196132523
529.0984431529644,0.0029942839480803056
529.1184431529643,0.0029932356005634374
529.1384431529643,0.0029923041104213096
529.1584431529643,0.0029914894111515494
529.1784431529643,0.0029907914094949714
529.1984531529644,0.002990209723817648
529.2184531529643,0.002989744780158306
529.2384531529643,0.002989396083369628
529.2584531529643,0.0029891634222978893
529.2784531529643,0.0029890465506836545
529.2984531529643,0.002989045193262523
529.3184531529644,0.0029891590368859465
529.3384531529643,0.0029893877328413428
529.3584531529643,0.0029897308950334687
529.3784531529643,0.002990188101029504
529.3984531529643,0.002990758886592115
529.4184531529643,0.0029914427493955066
529.4384531529643,0.0029922391421497246
529.4584531529644,0.002993147479175136
