Energy,O_XAS
513.1851280060341,0.004900349886074078
513.2051280060341,0.004927396720248854
513.2251280060342,0.004954510680354041
513.2451280060342,0.004981690893241576
513.2651280060342,0.0050089363729427915
513.2851280060341,0.005036246015053517
513.3051280060341,0.005063618576690666
513.3251280060341,0.00509105266415624
513.3451280060342,0.005118546715215737
513.3651280060342,0.005146098986177508
513.3851280060342,0.005173707536792142
513.4051280060341,0.005201370217704556
513.4251280060341,0.0052290846508240155
513.4451280060341,0.0052568482218076544
513.4651280060341,0.005284658069579712
513.4851280060342,0.00531251106427678
513.5051280060342,0.00534040380322311
513.5251280060342,0.00536833259831036
513.5451280060341,0.005396293464094641
513.5651280060341,0.005424282114992921
513.5851280060341,0.005452293948315768
513.6051280060342,0.00548032404589957
513.6251280060342,0.005508367164366348
513.6451280060342,0.005536417731994602
513.6651280060341,0.005564469847027027
513.6851380060341,0.00559253129472828
513.7051380060342,0.005620567465293172
513.7251380060342,0.005648585490903074
513.7451380060342,0.00567657814894941
513.7651380060341,0.005704537910585163
513.7851380060341,0.005732456922732177
513.8051380060341,0.005760327038805888
513.8251380060342,0.005788139825676003
513.8451380060342,0.005815886565216446
513.8651380060342,0.005843558286697014
513.8851380060341,0.005871145773990761
513.9051380060341,0.005898639588045988
513.9251380060341,0.005926030086350262
513.9451380060342,0.00595330745573505
513.9651380060342,0.005980461717785378
513.9851380060342,0.006007482776202318
514.0051380060341,0.006034360436970057
514.0251380060341,0.006061084436353125
514.0451380060341,0.006087644481095046
514.0651380060342,0.006114030270637766
514.0851380060342,0.006140231540221192
514.1051380060342,0.0061662380964803915
514.1251380060341,0.006192039851481641
514.1451380060341,0.006217626857933368
514.1651380060341,0.006242989359585643
514.1851380060341,0.006268117813722033
514.2051380060342,0.006293002943675597
514.2251480060341,0.006317648024404068
514.2451480060341,0.006342019790768333
514.2651480060341,0.006366122360696424
514.2851480060341,0.006389947904385726
514.3051480060342,0.006413489046534181
514.3251480060342,0.006436738897973409
514.3451480060342,0.006459691121838375
514.3651480060341,0.00648233992914059
514.3851480060341,0.00650468014418356
514.4051480060341,0.006526707217777646
514.4251480060342,0.006548417268922992
514.4451480060342,0.006569807105828868
514.4651480060342,0.006590874260679131
514.4851480060341,0.006611616995750813
514.5051480060341,0.006632034349856099
514.5251480060341,0.006652126142526669
514.5451480060342,0.006671892968075297
514.5651480060342,0.0066913362588324615
514.5851480060342,0.0067104582478847855
514.6051480060341,0.0067292619996287065
514.6251480060341,0.006747751404286813
514.6451480060341,0.006765931184522471
514.6651480060342,0.006783806878245385
514.6851480060342,0.006801384850315641
514.7051480060342,0.0068186722633090235
514.7251480060341,0.006835677076666263
514.7451480060341,0.006852408024716828
514.7651580060342,0.006868882777124587
514.7851580060342,0.006885095075302858
514.8051580060342,0.00690106415418993
514.8251580060341,0.006916801616322634
514.8451580060341,0.006932319703920816
514.8651580060341,0.006947631276667532
514.8851580060342,0.006962749752870333
514.9051580060342,0.006977689090596683
514.9251580060342,0.006992463727816464
514.9451580060341,0.007007088551533489
514.9651580060341,0.007021578845802334
514.9851580060341,0.007035950247213384
515.0051580060341,0.0070502186862033455
515.0251580060342,0.007064400364295914
515.0451580060342,0.007078511679876994
515.0651580060342,0.0070925691679397445
515.0851580060341,0.007106589490772198
515.1051580060341,0.007120589347214346
515.1251580060341,0.007134585448356552
515.1451580060342,0.007148594456526926
515.1651580060342,0.00716263294058864
515.1851580060342,0.007176717328694824
515.2051580060341,0.007190863866197888
515.2251580060341,0.007205088566641942
515.2451580060341,0.007219407177181491
515.2651580060342,0.007233835136625779
515.2851680060342,0.007248394852041695
515.3051680060341,0.0072630864885833805
515.3251680060341,0.007277931599886227
515.3451680060341,0.00729294406793748
515.3651680060342,0.007308137297190568
515.3851680060342,0.007323524236428374
515.4051680060342,0.007339117320100649
515.4251680060341,0.007354928475127953
515.4451680060341,0.007370969119454232
515.4651680060341,0.007387250140257377
515.4851680060342,0.007403781898001604
515.5051680060342,0.007420574229847606
515.5251680060342,0.007437636456516852
515.5451680060341,0.007454977383738775
515.5651680060341,0.007472605328910226
515.5851680060341,0.00749052811912273
515.6051680060341,0.007508753144031811
515.6251680060342,0.007527287339356707
515.6451680060342,0.007546137237860069
515.6651680060342,0.00756530899906249
515.6851680060341,0.0075848084350322925
515.7051680060341,0.007604641046416889
515.7251680060341,0.00762481206430472
515.7451680060342,0.007645326490651797
515.7651680060342,0.007666189131229903
515.7851680060342,0.00768740465219323
515.8051680060341,0.007708977616549956
515.8251780060341,0.007730923589824625
515.8451780060342,0.007753225130644671
515.8651780060342,0.007775897662979155
515.8851780060342,0.007798945799542793
515.9051780060341,0.007822374298625716
515.9251780060341,0.007846188098420016
515.9451780060341,0.007870392342616137
515.9651780060342,0.007894992468144743
515.9851780060342,0.007919994208172854
516.0051780060342,0.007945403656127168
516.0251780060341,0.007971227293788416
516.0451780060341,0.007997472035859755
516.0651780060341,0.008024145251144227
516.0851780060342,0.008051254820303095
516.1051780060342,0.008078809130215008
516.1251780060342,0.008106817114719346
516.1451780060341,0.008135288307863385
516.1651780060341,0.00816423279063557
516.1851780060341,0.008193661273196541
516.2051780060342,0.00822358506632996
516.2251780060342,0.008254016102215479
516.2451780060342,0.008284966922287647
516.2651780060341,0.008316450697794329
516.2851780060341,0.008348481194075894
516.3051780060341,0.008381072783950847
516.3251780060341,0.00841424041358628
516.3451780060342,0.008447999590464918
516.3651880060341,0.00848238368914559
516.3851880060341,0.008517374875129144
516.4051880060341,0.008553007216803526
516.4251880060342,0.008589298124544861
516.4451880060342,0.008626265452021418
516.4651880060342,0.008663927345812216
516.4851880060342,0.008702302253260352
516.5051880060341,0.008741408873893224
516.5251880060341,0.00878126606692495
516.5451880060341,0.008821892804095604
516.5651880060342,0.008863308107685984
516.5851880060342,0.008905530985410812
516.6051880060342,0.008948580342344215
516.6251880060341,0.008992474928004937
516.6451880060341,0.009037233235160369
516.6651880060341,0.009082873490512936
516.6851880060342,0.009129413475526465
516.7051880060342,0.009176870508477162
516.7251880060342,0.009225261365896166
516.7451880060341,0.009274602175809762
516.7651880060341,0.0093249083496915
516.7851880060341,0.009376194489686423
516.8051880060342,0.009428474334844183
516.8251880060342,0.009481760632313528
516.8451880060342,0.009536065109464245
516.8651880060341,0.009591398356878247
516.8851980060341,0.00964779821320971
516.9051980060342,0.009705216417533635
516.9251980060342,0.009763687655975923
516.9451980060342,0.009823217293643936
516.9651980060341,0.009883809153892958
516.9851980060341,0.009945465569297691
517.0051980060341,0.010008187192159523
517.0251980060342,0.010071973030217403
517.0451980060342,0.01013682036762317
517.0651980060342,0.010202724704015887
517.0851980060341,0.010269679703369144
517.1051980060341,0.010337677165042351
517.1251980060341,0.01040670698585224
517.1451980060341,0.010476757121601147
517.1651980060342,0.010547813544733853
517.1851980060342,0.010619860225598209
517.2051980060342,0.010692879209989074
517.2251980060341,0.010766850424179181
517.2451980060341,0.010841751811457537
517.2651980060341,0.010917559276506795
517.2851980060342,0.010994246691153847
517.3051980060342,0.011071785912868184
517.3251980060342,0.01115014678458174
517.3451980060341,0.011229297175126121
517.3651980060341,0.011309202968581133
517.3851980060341,0.011389828133054832
517.4051980060342,0.01147113472750582
517.4252080060342,0.011553124055745998
517.4452080060341,0.011635672566071174
517.4652080060341,0.011718777657096517
517.4852080060341,0.011802394235430913
517.5052080060342,0.011886475506877527
517.5252080060342,0.011970973118965725
517.5452080060342,0.012055837162897778
517.5652080060341,0.012141016255199418
517.5852080060341,0.012226457641220259
517.6052080060341,0.012312107238613378
517.6252080060342,0.01239790972433128
517.6452080060342,0.012483808613751417
517.6652080060342,0.012569746360791612
517.6852080060341,0.012655664415488542
517.7052080060341,0.012741503324283658
517.7252080060341,0.012827202820780243
517.7452080060341,0.012912701937831863
517.7652080060342,0.012997939063634542
517.7852080060342,0.01308285204026924
517.8052080060341,0.013167378276221685
517.8252080060341,0.013251454820433975
517.8452080060341,0.01333501848161248
517.8652080060341,0.013418005882796524
517.8852080060342,0.013500353594510283
517.9052080060342,0.013581998195234838
517.9252080060342,0.01366287638423311
517.9452080060341,0.013742925054323193
517.9652180060341,0.013822120741476563
517.9852180060342,0.013900321877163807
518.0052180060342,0.013977506244790513
518.0252180060342,0.014053612487484955
518.0452180060341,0.0141285797722493
518.0652180060341,0.014202348066712615
518.0852180060341,0.014274858104018268
518.1052180060342,0.014346051449055517
518.1252180060342,0.014415870631188868
518.1452180060342,0.0144842591936186
518.1652180060341,0.014551161751088702
518.1852180060341,0.01461652404966664
518.2052180060341,0.014680293068081298
518.2252180060342,0.014742417030649128
518.2452180060342,0.014802845524244337
518.2652180060342,0.014861529408553651
518.2852180060341,0.0149184210770521
518.3052180060341,0.01497347437823153
518.3252180060341,0.01502664465569642
518.3452180060342,0.01507788884359365
518.3652180060342,0.01512716548231976
518.3852180060342,0.015174434772956642
518.4052180060341,0.015219658562494777
518.4252180060341,0.015262800466506861
518.4452180060341,0.015303825806460019
518.4652180060341,0.015342701699704265
518.4852280060342,0.01537941485701765
518.5052280060341,0.015413899337425695
518.5252280060341,0.015446146639143754
518.5452280060341,0.015476131167087936
518.5652280060342,0.01550382934168848
518.5852280060342,0.015529219328765371
518.6052280060342,0.015552281347142084
518.6252280060341,0.01557299748969539
518.6452280060341,0.015591351741343563
518.6652280060341,0.015607330053774212
518.6852280060341,0.01562092033431545
518.7052280060342,0.01563211242746877
518.7252280060342,0.015640898113188875
518.7452280060342,0.015647271132474858
518.7652280060341,0.015651227181086122
518.7852280060341,0.015652763936711285
518.8052280060341,0.015651880816933205
518.8252280060342,0.015648579366521583
518.8452280060342,0.015642862968585993
518.8652280060342,0.015634736884417876
518.8852280060341,0.015624208284434274
518.9052280060341,0.015611286190498164
518.9252280060341,0.015595981490546503
518.9452280060342,0.01557830685603904
518.9652280060342,0.015558276813589775
518.9852280060342,0.015535907622992525
519.0052280060341,0.015511217310030091
519.0252380060341,0.015484211557310598
519.0452380060342,0.015454938811187513
519.0652380060342,0.015423409203228319
519.0852380060342,0.015389647455233269
519.1052380060341,0.015353679863092532
519.1252380060341,0.015315534203054586
519.1452380060341,0.015275239859426812
519.1652380060342,0.015232827574018535
519.1852380060342,0.015188329543572238
519.2052380060342,0.015141779291139634
519.2252380060341,0.015093211678512049
519.2452380060341,0.015042662810951905
519.2652380060341,0.014990170021239034
519.2852380060341,0.014935771734837008
519.3052380060342,0.01487950756090431
519.3252380060342,0.014821418146841233
519.3452380060342,0.014761544943010364
519.3652380060341,0.01469993054039999
519.3852380060341,0.0146366182630981
519.4052380060341,0.014571652271439346
519.4252380060342,0.014505077458594034
519.4452380060342,0.014436939392996685
519.4652380060342,0.014367284229178911
519.4852380060341,0.014296158702516847
519.5052380060341,0.014223610007132705
519.5252380060341,0.014149685765996118
519.5452380060342,0.01407443395739243
519.5652480060342,0.013997864302862711
519.5852480060341,0.013920101839562937
519.6052480060341,0.013841157306972121
519.6252480060341,0.013761079521864629
519.6452480060342,0.013679917312303702
519.6652480060342,0.013597719561099028
519.6852480060342,0.013514535055811853
519.7052480060341,0.013430412492997713
519.7252480060341,0.013345400384535784
519.7452480060341,0.013259547048968838
519.7652480060342,0.013172900537205177
519.7852480060342,0.013085508592892762
519.8052480060342,0.01299741859220274
519.8252480060341,0.012908677556256102
519.8452480060341,0.012819332070368986
519.8652480060341,0.012729428170312128
519.8852480060341,0.01263901148110061
519.9052480060342,0.01254812704757671
519.9252480060342,0.012456819355472284
519.9452480060341,0.012365132301495593
519.9652480060341,0.012273109154410239
519.9852480060341,0.012180792548425507
520.0052480060341,0.012088224456003408
520.0252480060342,0.011995446173507562
520.0452480060342,0.01190249830338321
520.0652480060342,0.011809420743033525
520.0852580060341,0.011716206081060814
520.1052580060341,0.011622985948052694
520.1252580060342,0.01152975150728653
520.1452580060342,0.011436539768008867
520.1652580060342,0.011343386973981356
520.1852580060341,0.011250328657020523
520.2052580060341,0.011157399600281786
520.2252580060341,0.01106463384497167
520.2452580060342,0.010972064728068592
520.2652580060342,0.01087972484070138
520.2852580060342,0.010787646063405057
520.3052580060341,0.010695859565073096
520.3252580060341,0.01060439581536099
520.3452580060341,0.01051328457627955
520.3652580060342,0.010422554945139691
520.3852580060342,0.010332235326329481
520.4052580060342,0.010242353474726702
520.4252580060341,0.010152936482415996
520.4452580060341,0.010064010790915894
520.4652580060341,0.00997560222305962
520.4852580060342,0.009887735970066714
520.5052580060342,0.0098004366118111
520.5252580060342,0.009713728119582585
520.5452580060341,0.009627633885040881
520.5652580060341,0.009542176699162028
520.5852580060341,0.0094573787881612
520.6052580060341,0.009373261805319628
520.6252680060342,0.009289805324343729
520.6452680060341,0.009207113279189156
520.6652680060341,0.009125163807068884
520.6852680060341,0.009043976337824368
520.7052680060342,0.00896356978613545
520.7252680060342,0.008883962540758364
520.7452680060342,0.00880517241614661
520.7652680060341,0.008727216748424235
520.7852680060341,0.008650112314670064
520.8052680060341,0.008573875382522703
520.8252680060341,0.008498521683049171
520.8452680060342,0.008424066429379097
520.8652680060342,0.008350524288710555
520.8852680060342,0.008277909436085851
520.9052680060341,0.008206235475867282
520.9252680060341,0.0081355154797791
520.9452680060341,0.008065762053530334
520.9652680060342,0.007996987172462652
520.9852680060342,0.007929202332301672
521.0052680060342,0.007862418461904096
521.0252680060341,0.007796645947639765
521.0452680060341,0.0077318946169816945
521.0652680060341,0.007668173765484366
521.0852680060342,0.007605492106336333
521.1052680060342,0.0075438578117246755
521.1252680060342,0.0074832784844339586
521.1452680060341,0.007423761168845562
521.1652780060341,0.007365283369161675
521.1852780060342,0.0073079094400957225
521.2052780060342,0.007251615250070058
521.2252780060342,0.007196405533899272
521.2452780060341,0.007142284529167272
521.2652780060341,0.007089255837014167
521.2852780060341,0.007037322521719715
521.3052780060342,0.00698648709083533
521.3252780060342,0.006936751488225268
521.3452780060342,0.006888117088634036
521.3652780060341,0.006840584718929142
521.3852780060341,0.006794154662312136
521.4052780060341,0.006748826656525761
521.4252780060342,0.00670459989184982
521.4452780060342,0.006661473013156212
521.4652780060342,0.006619444236024142
521.4852780060342,0.006578511168241338
521.5052780060341,0.006538670947311737
521.5252780060341,0.006499920232801837
521.5452780060341,0.006462255189677399
521.5652780060342,0.00642567152362627
521.5852780060342,0.006390164474547554
521.6052780060342,0.006355728857488961
521.6252780060341,0.0063223590357882106
521.6452780060341,0.006290048975150206
521.6652780060341,0.006258792232880877
521.6852880060342,0.006228567136289326
521.7052880060342,0.006199396686354553
521.7252880060341,0.0061712579579840205
521.7452880060341,0.006144143070473896
521.7652880060341,0.006118043773958105
521.7852880060342,0.006092951567781057
521.8052880060342,0.006068857597208584
521.8252880060342,0.0060457527592998285
521.8452880060341,0.006023627687011983
521.8652880060341,0.0060024727703406056
521.8852880060341,0.005982278153605586
521.9052880060342,0.005963033768860876
521.9252880060342,0.005944729348328404
521.9452880060342,0.005927354436565611
521.9652880060341,0.005910898385426879
521.9852880060341,0.005895350374083809
522.0052880060341,0.005880699515674557
522.0252880060342,0.005866934695278528
522.0452880060342,0.00585404470712531
522.0652880060342,0.005842018238063484
522.0852880060341,0.005830843862181221
522.1052880060341,0.005820510066427147
522.1252880060341,0.005811005248459574
522.1452880060341,0.005802317743217261
522.1652880060342,0.005794435802249662
522.1852880060342,0.00578734763137418
522.2052880060342,0.005781041377677978
522.2252980060341,0.005775502562655924
522.2452980060341,0.005770724770953872
522.2652980060342,0.005766693073347846
522.2852980060342,0.005763395449931422
522.3052980060341,0.005760819853063984
522.3252980060341,0.005758954223681711
522.3452980060341,0.005757786439710399
522.3652980060341,0.005757304388114751
522.3852980060342,0.005757495908331973
522.4052980060342,0.005758348830779582
522.4252980060342,0.005759850947003525
522.4452980060341,0.005761990026749863
522.4652980060341,0.00576475380301774
522.4852980060341,0.00576812999784158
522.5052980060342,0.005772106266802752
522.5252980060342,0.005776670231727317
522.5452980060342,0.005781809530904575
522.5652980060341,0.005787511685376299
522.5852980060341,0.0057937642112216225
522.6052980060341,0.0058005545592760355
522.6252980060342,0.005807870126627036
522.6452980060342,0.005815698247225536
522.6652980060342,0.005824026200479474
522.6852980060341,0.005832841184056601
522.7052980060341,0.005842130332175492
522.7252980060341,0.0058518806974571175
522.7452980060341,0.005862079252919294
522.7653080060342,0.005872718296754264
522.7853080060341,0.005883773997411478
522.8053080060341,0.005895238263416361
522.8253080060341,0.005907097691694488
522.8453080060342,0.00591933879603848
522.8653080060342,0.005931947965801771
522.8853080060342,0.005944911497873922
522.9053080060341,0.005958215574482886
522.9253080060341,0.005971846274043472
522.9453080060341,0.005985789556498022
522.9653080060341,0.006000031270868174
522.9853080060342,0.006014557152735363
523.0053080060342,0.006029352828915602
523.0253080060342,0.006044403798875003
523.0453080060341,0.006059695451192494
523.0653080060341,0.006075213092269707
523.0853080060341,0.006090941883701436
523.1053080060342,0.006106866898127711
523.1253080060342,0.006122973100337204
523.1453080060342,0.0061392453544982075
523.1653080060341,0.006155668429899835
523.1853080060341,0.006172227003817446
523.2053080060341,0.006188905668325137
523.2253080060342,0.006205688932223714
523.2453080060342,0.00622256123248392
523.2653080060342,0.006239506937162832
523.2853180060341,0.006256518862621778
523.3053180060341,0.006273564266203744
523.3253180060342,0.006290635836013991
523.3453180060342,0.006307717753354903
523.3653180060342,0.006324794159770719
523.3853180060341,0.006341849188603533
523.4053180060341,0.00635886696670346
523.4253180060341,0.0063758316137880935
523.4453180060342,0.006392727272860841
523.4653180060342,0.006409538108459879
523.4853180060342,0.006426248321349108
523.5053180060341,0.006442842158402276
523.5253180060341,0.006459303932543276
523.5453180060341,0.006475618019500096
523.5653180060342,0.006491768884738355
523.5853180060342,0.006507741090564032
523.6053180060342,0.006523519304547903
523.6253180060341,0.006539088325458899
523.6453180060341,0.006554433078018839
523.6653180060341,0.006569538640645732
523.6853180060341,0.006584390251548789
523.7053180060342,0.006598973327607204
523.7253180060342,0.006613273466867106
523.7453180060342,0.006627276476152785
523.7653180060341,0.00664096837112304
523.7853180060341,0.006654335397086956
523.8053180060341,0.00666736403752056
523.8253280060342,0.006680047282092588
523.8453280060342,0.0066923594590636805
523.8653280060341,0.006704294263658218
523.8853280060341,0.006715839284384216
523.9053280060341,0.006726982380552819
523.9253280060342,0.006737711753334315
523.9453280060342,0.0067480159196127605
523.9653280060342,0.006757883726123816
523.9853280060341,0.006767304372585295
524.0053280060341,0.006776267419398921
524.0253280060341,0.006784762793545833
524.0453280060342,0.006792780797485197
524.0653280060342,0.0068003121260053175
524.0853280060342,0.006807347870213786
524.1053280060341,0.006813879535333828
524.1253280060341,0.006819899005343242
524.1453280060341,0.006825398620386355
524.1653280060342,0.006830371139340148
524.1853280060342,0.006834809746794494
524.2053280060342,0.006838708075312952
524.2253280060341,0.006842060199390193
524.2453280060341,0.006844860650189876
524.2653280060341,0.006847104402511907
524.2853280060341,0.0068487869042278575
524.3053280060342,0.0068499040543881186
524.3253280060342,0.006850452221585518
524.3453380060341,0.006850428084414692
524.3653380060341,0.006849828973064092
524.3853380060341,0.006848652793427081
524.4053380060342,0.006846897775990735
524.4253380060342,0.0068445626495255915
524.4453380060341,0.006841646573449422
524.4653380060341,0.00683814921007674
524.4853380060341,0.006834070669911278
524.5053380060341,0.006829411522050973
524.5253380060342,0.006824172794371984
524.5453380060342,0.006818355974971463
524.5653380060342,0.006811962998743777
524.5853380060341,0.006804996242763463
524.6053380060341,0.006797458523209446
524.6253380060341,0.006789353097532837
524.6453380060342,0.006780683655641496
524.6653380060342,0.006771454257412934
524.6853380060342,0.006761669425751022
524.7053380060341,0.006751334066043204
524.7253380060341,0.0067404534718261515
524.7453380060341,0.006729033326069991
524.7653380060342,0.006717079681190531
524.7853380060342,0.006704598956590355
524.8053380060342,0.006691597914352756
524.8253380060341,0.006678083668925927
524.8453380060341,0.006664063654095768
524.8653380060341,0.006649545624397222
524.8853480060342,0.006634530015059858
524.9053480060342,0.006619040187949747
524.9253480060341,0.006603077386587544
524.9453480060341,0.006586650508113082
524.9653480060341,0.006569768703813365
524.9853480060342,0.006552441348693605
525.0053480060342,0.006534678066181462
525.0253480060342,0.006516488671752219
525.0453480060341,0.006497883187020313
525.0653480060341,0.006478871807995865
525.0853480060341,0.00645946490615106
525.1053480060341,0.006439673003801408
525.1253480060342,0.006419506766464248
525.1453480060342,0.006398976974134522
525.1653480060342,0.006378094537031884
525.1853480060341,0.006356870461623257
525.2053480060341,0.006335315801124717
525.2253480060341,0.00631344172384559
525.2453480060342,0.006291259428348252
525.2653480060342,0.006268780162834966
525.2853480060342,0.006246015203399456
525.3053480060341,0.006222975842966833
525.3253480060341,0.00619967337259635
525.3453480060341,0.006176119079650511
525.3653480060342,0.006152324225208892
525.3853480060342,0.006128300038059926
525.4053480060342,0.006104057700668084
525.4253580060341,0.006079596069659048
525.4453580060341,0.0060549506502492806
525.4653580060342,0.00603012025276716
525.4853580060342,0.006005115771269786
525.5053580060342,0.005979947996690935
525.5253580060341,0.005954627620622909
525.5453580060341,0.005929165213144041
525.5653580060341,0.005903571223713207
525.5853580060342,0.005877855965483417
525.6053580060342,0.0058520296152850815
525.6253580060342,0.0058261022023560005
525.6453580060341,0.0058000836030146
525.6653580060341,0.00577398353099991
525.6853580060341,0.005747811542041008
525.7053580060342,0.005721577020628202
525.7253580060342,0.005695289163979967
525.7453580060342,0.005668957005239146
525.7653580060341,0.0056425893859941584
525.7853580060341,0.005616194964182212
525.8053580060341,0.005589782207264292
525.8253580060341,0.005563359390626083
525.8453580060342,0.005536934593846822
525.8653580060342,0.005510515701845407
525.8853580060342,0.005484110400454852
525.9053580060341,0.005457726177102702
525.9253580060341,0.005431370319499229
525.9453680060342,0.0054050367664033
525.9653680060342,0.005378758725339826
525.9853680060342,0.005352529714304797
526.0053680060341,0.005326356225134946
526.0253680060341,0.005300244543762858
526.0453680060341,0.00527420076605379
526.0653680060342,0.005248230786533548
526.0853680060342,0.005222340305962845
526.1053680060342,0.005196534836173978
526.1253680060341,0.005170819695622896
526.1453680060341,0.0051452000148104055
526.1653680060341,0.005119680738597679
526.1853680060342,0.005094266629355632
526.2053680060342,0.005068962266753483
526.2253680060342,0.005043772054646552
526.2453680060341,0.005018700219029485
526.2653680060341,0.004993750821020088
526.2853680060341,0.004968927747036501
526.3053680060342,0.004944234718531664
526.3253680060342,0.0049196752981449775
526.3453680060342,0.004895252887628101
526.3653680060341,0.004870970734688739
526.3853680060341,0.004846831933551377
526.4053680060341,0.004822839433394865
526.4253680060342,0.004798996035133889
526.4453680060342,0.004775304400888978
526.4653680060342,0.004751767054322471
526.4853780060341,0.004728374734713648
526.5053780060341,0.004705153078383244
526.5253780060341,0.004682092491781547
526.5453780060342,0.004659194979377707
526.5653780060342,0.004636462428324112
526.5853780060341,0.004613896611458891
526.6053780060341,0.00459149917900741
526.6253780060341,0.004569271680001881
526.6453780060341,0.00454721555039608
526.6653780060342,0.004525332125373667
526.6853780060342,0.004503622636521062
526.7053780060342,0.004482088218932898
526.7253780060341,0.0044607299092192165
526.7453780060341,0.004439548658634853
526.7653780060341,0.00441854532043766
526.7853780060342,0.004397720661386607
526.8053780060342,0.0043770753791092165
526.8253780060342,0.0043566100704343315
526.8453780060341,0.004336325265619623
526.8653780060341,0.004316221414381983
526.8853780060341,0.004296298893530929
526.9053780060342,0.004276558006993562
526.9253780060342,0.004256998993362201
526.9453780060342,0.004237622020149777
526.9653780060341,0.004218427193231727
526.9853780060341,0.0041994145550908225
527.0053780060341,0.004180584088600163
527.0253880060342,0.004161926436556843
527.0453880060342,0.0041434601155279326
527.0653880060341,0.004125175572415756
527.0853880060341,0.0041070725629474515
527.1053880060341,0.004089150803673034
527.1253880060342,0.004071409951519823
527.1453880060342,0.00405384962102893
527.1653880060342,0.004036469382937381
527.1853880060341,0.004019268764085134
527.2053880060341,0.0040022472476506435
527.2253880060341,0.003985404277513719
527.2453880060341,0.003968739259711887
527.2653880060342,0.003952251562894002
527.2853880060342,0.003935940518154962
527.3053880060341,0.003919805419753645
527.3253880060341,0.003903845545033293
527.3453880060341,0.003888060123900287
527.3653880060341,0.003872448362351863
527.3853880060342,0.0038570094403405615
527.4053880060342,0.0038417425091453812
527.4253880060342,0.0038266466959996966
527.4453880060341,0.0038117211033426857
527.4653880060341,0.003796964814054444
527.4853880060341,0.0037823768868793096
527.5053880060342,0.0037679563637311444
527.5253880060342,0.0037537022675104195
527.5453980060341,0.0037396066017128487
527.5653980060341,0.0037256824447971628
527.5853980060341,0.003711921688013095
527.6053980060342,0.003698323299009194
527.6253980060342,0.0036848862270048737
527.6453980060342,0.0036716094210387383
527.6653980060341,0.003658491812102873
527.6853980060341,0.003645532328400336
527.7053980060341,0.0036327298929018127
527.7253980060342,0.0036200834240581567
527.7453980060342,0.0036075918353062697
527.7653980060342,0.0035952540388730966
527.7853980060341,0.0035830689468324788
527.8053980060341,0.003571035471700998
527.8253980060341,0.00355915252541413
527.8453980060342,0.0035474190206994213
527.8653980060342,0.0035358338878815595
527.8853980060342,0.0035243960480165286
527.9053980060341,0.003513104433850518
527.9253980060341,0.0035019579871329886
527.9453980060341,0.003490955656698687
527.9653980060341,0.0034800964020703525
527.9853980060342,0.0034693791928870413
528.0053980060342,0.0034588030130156227
528.0253980060342,0.0034483668565913625
528.0453980060341,0.0034380697341028455
528.0653980060341,0.003427910670127862
528.0854080060342,0.0034178837289522757
528.1054080060342,0.003407997987981415
528.1254080060341,0.0033982474802863863
528.1454080060341,0.003388631298343695
528.1654080060341,0.003379148555852676
528.1854080060341,0.0033697983892249602
528.2054080060342,0.0033605799490800015
528.2254080060342,0.003351492414862932
528.2454080060342,0.0033425349838831185
528.2654080060341,0.0033337068793208705
528.2854080060341,0.003325007345796556
528.3054080060341,0.0033164356531312678
528.3254080060342,0.0033079910937345207
528.3454080060342,0.0032996729895282827
528.3654080060342,0.0032914806815138157
528.3854080060341,0.003283413536851732
528.4054080060341,0.0032754709596887793
528.4254080060341,0.003267652366007001
528.4454080060342,0.0032599572072972757
528.4654080060342,0.003252384958670539
528.4854080060342,0.0032449351227443564
528.5054080060341,0.0032376072280241933
528.5254080060341,0.0032304008326768598
528.5454080060341,0.0032233155188138058
528.5654080060342,0.003216350897820176
528.5854080060342,0.003209506606938279
528.6054080060342,0.0032027823110541034
528.6254180060341,0.003196174427069113
528.6454180060341,0.003189689276682655
528.6654180060342,0.0031833232735956336
528.6854180060342,0.003177076183303791
528.7054180060342,0.003170947804839649
528.7254180060341,0.0031649379547085098
528.7454180060341,0.003159046477338153
528.7654180060341,0.0031532732421190902
528.7854180060341,0.0031476181418389013
528.8054180060342,0.0031420810911948513
528.8254180060342,0.0031366620279573813
528.8454180060342,0.003131360912252202
528.8654180060341,0.003126177724974385
528.8854180060341,0.0031211124661736475
528.9054180060341,0.0031161651538859163
528.9254180060342,0.0031113358344077766
528.9454180060342,0.0031066245618830823
528.9654180060342,0.0031020314107604633
528.9854180060341,0.003097556473213311
529.0054180060341,0.0030931998550595505
529.0254180060341,0.003088961677091521
529.0454180060342,0.0030848420723207128
529.0654180060342,0.00308084118808379
529.0854180060342,0.003076959179942673
529.1054180060341,0.003073196215698728
529.1254180060341,0.0030695524707507788
529.1454280060342,0.0030660263967246656
529.1654280060342,0.00306262170587774
529.1854280060342,0.003059336800618408
529.2054280060341,0.003056171881918998
529.2254280060341,0.0030531271466464425
529.2454280060341,0.0030502028010106967
529.2654280060342,0.0030473990431243536
529.2854280060342,0.003044716072752061
529.3054280060342,0.0030421540872901387
529.3254280060341,0.003039713279343856
529.3454280060341,0.003037393834207138
529.3654280060341,0.0030351959302458826
529.3854280060341,0.003033119737316389
529.4054280060342,0.0030311654142709194
529.4254280060342,0.0030293331066158554
529.4454280060341,0.003027622944438589
529.4654280060341,0.003026035052323133
529.4854280060341,0.0030245695276779976
